R202609003126,O202609006802,U10021,P10003,1,鞋子偏小一码穿了半天脚疼,2026-09-12 23:20:44,否,,3,30,感谢您的认可欢迎下次光临,2026-09-13 03:20:44
R202609003127,O202609004638,U10423,P10008,5,保温效果很好外观也漂亮物流很快,2026-09-13 08:21:15,否,,2,39,,
R202609003128,O202609002924,U10307,P10011,5,价格实惠比实体店便宜很多,2026-09-06 14:11:04,否,,0,34,感谢您的理解祝您生活愉快,2026-09-06 15:11:04
R202609003129,O202609009825,U10143,P10010,2,物流慢得要死等了一周,2026-09-12 04:51:56,否,,3,37,,
R202609003130,O202609001355,U10408,P10008,1,客服态度恶劣不理人,2026-09-09 22:21:49,否,,2,43,已收到您的反馈我们会尽快处理,2026-09-10 03:21:49
R202609003131,O202609003160,U10334,P10011,3,东西还行就是发货慢了点,2026-09-13 03:25:25,否,,2,48,,
R202609003132,O202609006712,U10195,P10002,3,一般般吧没有想象中好,2026-09-14 12:35:21,是,追评：质量比预期好,1,47,非常抱歉给您带来不好的体验我们会改进,2026-09-14 13:35:21
R202609003133,O202609007205,U10322,P10001,4,绘本内容不错孩子很喜欢,2026-09-13 01:32:12,否,,2,43,,
R202609003134,O202609005662,U10444,P10006,4,手机性价比超高续航一天没问题推荐购买,2026-09-13 09:17:26,否,,1,14,非常抱歉给您带来不好的体验我们会改进,2026-09-13 12:17:26
R202609003135,O202609009044,U10233,P10019,1,客服态度恶劣不理人,2026-09-11 18:31:59,否,,2,17,非常抱歉给您带来不好的体验我们会改进,2026-09-11 23:31:59
R202609003136,O202609007416,U10452,P10012,5,价格实惠比实体店便宜很多,2026-09-09 02:21:57,是,售后处理很快满意,0,40,感谢您的理解祝您生活愉快,2026-09-09 07:21:57
R202609003137,O202609007539,U10164,P10016,5,价格实惠比实体店便宜很多,2026-09-05 05:49:24,否,,1,2,,
R202609003138,O202609006047,U10415,P10009,4,手机性价比超高续航一天没问题推荐购买,2026-09-06 16:51:44,否,,1,33,感谢您的理解祝您生活愉快,2026-09-06 19:51:44
R202609003139,O202609005129,U10354,P10007,3,一般般吧没有想象中好,2026-09-08 11:48:19,否,,0,36,,
R202609003140,O202609009502,U10067,P10018,1,客服态度恶劣不理人,2026-09-11 05:45:40,是,追评：发现了一些问题希望改进,1,28,感谢您的理解祝您生活愉快,2026-09-11 09:45:40
R202609003141,O202609003643,U10474,P10005,4,保温效果很好外观也漂亮物流很快,2026-09-05 07:32:24,否,,1,46,,
R202609003142,O202609005949,U10039,P10001,4,客服态度好有问必答点赞,2026-09-09 05:59:55,是,售后处理很快满意,3,13,,
R202609003143,O202609005598,U10156,P10015,1,收到货发现有瑕疵要求换货,2026-09-09 16:03:16,是,售后处理很快满意,2,1,,
R202609003144,O202609004968,U10497,P10010,5,质量很好做工精细值得购买,2026-09-11 04:20:37,否,,0,42,非常抱歉给您带来不好的体验我们会改进,2026-09-11 05:20:37
R202609003145,O202609009040,U10386,P10013,5,客服态度好有问必答点赞,2026-09-13 02:54:41,否,,2,8,感谢您的认可欢迎下次光临,2026-09-13 05:54:41
R202609003146,O202609000787,U10173,P10004,5,手机性价比超高续航一天没问题推荐购买,2026-09-09 20:06:31,否,,3,46,,
R202609003147,O202609003196,U10454,P10001,5,客服态度好有问必答点赞,2026-09-11 22:47:36,否,,1,10,,
R202609003148,O202609004986,U10450,P10016,5,颜色正没有色差穿着舒服,2026-09-05 20:05:36,否,,2,41,感谢您的认可欢迎下次光临,2026-09-06 00:05:36
R202609003149,O202609008227,U10284,P10010,4,物流超快第二天就到了包装完好,2026-09-12 23:07:01,否,,3,1,感谢您的认可欢迎下次光临,2026-09-13 02:07:01
R202609003150,O202609008564,U10260,P10013,5,客服态度好有问必答点赞,2026-09-06 01:12:39,否,,2,26,,
R202609003151,O202609007737,U10204,P10003,4,价格实惠比实体店便宜很多,2026-09-08 23:13:47,否,,3,25,,
R202609003152,O202609000354,U10311,P10009,5,手机性价比超高续航一天没问题推荐购买,2026-09-10 22:11:14,否,,2,23,感谢您的认可欢迎下次光临,2026-09-11 02:11:14
R202609003153,O202609002274,U10057,P10013,4,保温效果很好外观也漂亮物流很快,2026-09-07 20:42:55,否,,0,48,感谢您的理解祝您生活愉快,2026-09-07 22:42:55
R202609003154,O202609009508,U10325,P10005,1,鞋子偏小一码穿了半天脚疼,2026-09-13 07:21:23,否,,3,44,感谢您的认可欢迎下次光临,2026-09-13 08:21:23
R202609003155,O202609001012,U10319,P10004,5,绘本内容不错孩子很喜欢,2026-09-10 04:37:57,否,,3,45,感谢您的理解祝您生活愉快,2026-09-10 05:37:57
R202609003156,O202609000363,U10310,P10001,2,客服态度恶劣不理人,2026-09-09 04:45:53,是,追评：质量比预期好,3,7,非常抱歉给您带来不好的体验我们会改进,2026-09-09 07:45:53
R202609003157,O202609007244,U10488,P10013,5,手机性价比超高续航一天没问题推荐购买,2026-09-05 02:45:59,否,,3,19,非常抱歉给您带来不好的体验我们会改进,2026-09-05 03:45:59
R202609003158,O202609000243,U10050,P10008,4,颜色正没有色差穿着舒服,2026-09-10 18:46:13,是,追评：发现了一些问题希望改进,3,2,感谢您的认可欢迎下次光临,2026-09-10 23:46:13
R202609003159,O202609009446,U10269,P10012,4,保温效果很好外观也漂亮物流很快,2026-09-05 16:16:42,否,,1,0,,
R202609003160,O202609000031,U10104,P10018,5,质量很好做工精细值得购买,2026-09-08 16:52:18,否,,2,27,,
R202609003161,O202609006876,U10346,P10004,5,绘本内容不错孩子很喜欢,2026-09-05 00:45:29,是,追评：质量比预期好,2,17,感谢您的认可欢迎下次光临,2026-09-05 03:45:29
R202609003162,O202609002537,U10222,P10017,4,客服态度好有问必答点赞,2026-09-06 21:52:42,否,,3,21,感谢您的理解祝您生活愉快,2026-09-07 00:52:42
R202609003163,O202609001011,U10493,P10016,2,客服态度恶劣不理人,2026-09-08 09:52:33,否,,0,6,感谢您的认可欢迎下次光临,2026-09-08 12:52:33
R202609003164,O202609007004,U10066,P10020,5,颜色正没有色差穿着舒服,2026-09-10 23:52:33,否,,3,20,,
R202609003165,O202609004988,U10266,P10011,4,保温效果很好外观也漂亮物流很快,2026-09-13 02:23:47,是,追评：发现了一些问题希望改进,1,13,,
R202609003166,O202609001909,U10452,P10004,5,价格实惠比实体店便宜很多,2026-09-13 04:53:19,否,,2,35,,
R202609003167,O202609006303,U10432,P10017,1,跟描述完全不符要求退货,2026-09-08 14:00:28,否,,1,41,感谢您的认可欢迎下次光临,2026-09-08 16:00:28
R202609003168,O202609003479,U10130,P10015,5,手机性价比超高续航一天没问题推荐购买,2026-09-10 03:19:40,否,,0,38,感谢您的理解祝您生活愉快,2026-09-10 05:19:40
R202609003169,O202609002409,U10221,P10016,1,客服态度恶劣不理人,2026-09-09 08:22:12,是,追评：发现了一些问题希望改进,0,31,感谢您的理解祝您生活愉快,2026-09-09 12:22:12
R202609003170,O202609005728,U10121,P10014,5,质量很好做工精细值得购买,2026-09-14 03:45:50,否,,1,12,感谢您的理解祝您生活愉快,2026-09-14 04:45:50
R202609003171,O202609003130,U10246,P10009,3,包装有点简陋东西没问题,2026-09-10 15:54:27,是,追评：质量比预期好,3,32,非常抱歉给您带来不好的体验我们会改进,2026-09-10 17:54:27
R202609003172,O202609009697,U10491,P10009,5,客服态度好有问必答点赞,2026-09-09 21:52:44,否,,3,47,感谢您的理解祝您生活愉快,2026-09-09 23:52:44
R202609003173,O202609008421,U10255,P10010,5,物流超快第二天就到了包装完好,2026-09-13 22:34:25,是,售后处理很快满意,1,30,感谢您的理解祝您生活愉快,2026-09-13 23:34:25
R202609003174,O202609007002,U10230,P10012,3,包装有点简陋东西没问题,2026-09-13 12:11:09,否,,1,38,感谢您的认可欢迎下次光临,2026-09-13 13:11:09
R202609003175,O202609006010,U10448,P10014,2,客服态度恶劣不理人,2026-09-10 22:51:37,否,,0,13,,
R202609003176,O202609007059,U10019,P10018,3,东西还行就是发货慢了点,2026-09-12 07:29:24,是,追评：质量比预期好,0,8,,
R202609003177,O202609006694,U10230,P10018,5,保温效果很好外观也漂亮物流很快,2026-09-11 10:04:52,否,,2,25,感谢您的理解祝您生活愉快,2026-09-11 14:04:52
R202609003178,O202609006835,U10346,P10011,3,质量凑合对得起这个价格,2026-09-12 15:25:47,否,,2,48,,
R202609003179,O202609009325,U10206,P10019,4,手机性价比超高续航一天没问题推荐购买,2026-09-08 21:52:42,否,,0,25,,
R202609003180,O202609009310,U10154,P10005,4,物流超快第二天就到了包装完好,2026-09-13 20:51:43,是,追评：质量比预期好,3,11,非常抱歉给您带来不好的体验我们会改进,2026-09-13 21:51:43
R202609003181,O202609006476,U10162,P10016,5,质量很好做工精细值得购买,2026-09-12 16:30:21,否,,3,7,感谢您的理解祝您生活愉快,2026-09-12 21:30:21
R202609003182,O202609002217,U10249,P10006,4,价格实惠比实体店便宜很多,2026-09-07 15:06:50,否,,2,10,感谢您的认可欢迎下次光临,2026-09-07 18:06:50
R202609003183,O202609001359,U10016,P10010,1,客服态度恶劣不理人,2026-09-13 08:54:19,否,,0,34,感谢您的认可欢迎下次光临,2026-09-13 13:54:19
R202609003184,O202609009241,U10025,P10018,1,物流慢得要死等了一周,2026-09-09 14:53:18,否,,0,26,,
R202609003185,O202609000577,U10068,P10010,5,物流超快第二天就到了包装完好,2026-09-09 05:12:49,否,,3,7,,
R202609003186,O202609008588,U10082,P10003,4,保温效果很好外观也漂亮物流很快,2026-09-08 10:44:08,否,,0,46,感谢您的理解祝您生活愉快,2026-09-08 12:44:08
R202609003187,O202609003543,U10451,P10015,5,客服态度好有问必答点赞,2026-09-14 10:50:09,否,,0,26,,
R202609003188,O202609001965,U10413,P10015,4,手机性价比超高续航一天没问题推荐购买,2026-09-07 16:21:31,否,,0,23,,
R202609003189,O202609000665,U10145,P10020,4,颜色正没有色差穿着舒服,2026-09-10 17:39:27,否,,2,4,,
R202609003190,O202609005439,U10283,P10005,4,价格实惠比实体店便宜很多,2026-09-07 13:28:06,否,,0,45,,
R202609003191,O202609005626,U10381,P10017,5,物流超快第二天就到了包装完好,2026-09-13 02:20:45,否,,2,33,非常抱歉给您带来不好的体验我们会改进,2026-09-13 07:20:45
R202609003192,O202609000899,U10408,P10012,4,颜色正没有色差穿着舒服,2026-09-13 02:59:21,否,,3,8,感谢您的认可欢迎下次光临,2026-09-13 04:59:21
R202609003193,O202609001696,U10248,P10010,4,绘本内容不错孩子很喜欢,2026-09-14 20:01:36,否,,1,26,非常抱歉给您带来不好的体验我们会改进,2026-09-14 23:01:36
R202609003194,O202609005514,U10157,P10013,4,保温效果很好外观也漂亮物流很快,2026-09-12 03:55:10,否,,0,25,已收到您的反馈我们会尽快处理,2026-09-12 08:55:10
R202609003195,O202609006387,U10195,P10012,5,绘本内容不错孩子很喜欢,2026-09-08 04:38:25,是,追评：发现了一些问题希望改进,0,25,感谢您的理解祝您生活愉快,2026-09-08 07:38:25
R202609003196,O202609008938,U10186,P10010,4,绘本内容不错孩子很喜欢,2026-09-05 12:54:09,否,,0,32,非常抱歉给您带来不好的体验我们会改进,2026-09-05 14:54:09
R202609003197,O202609007684,U10489,P10008,5,客服态度好有问必答点赞,2026-09-12 10:11:41,是,追评：质量比预期好,0,9,非常抱歉给您带来不好的体验我们会改进,2026-09-12 12:11:41
R202609003198,O202609009649,U10163,P10007,5,质量很好做工精细值得购买,2026-09-10 04:21:45,否,,0,20,感谢您的理解祝您生活愉快,2026-09-10 07:21:45
R202609003199,O202609007459,U10274,P10002,5,绘本内容不错孩子很喜欢,2026-09-13 20:08:58,否,,0,4,,
R202609003200,O202609005874,U10124,P10014,5,价格实惠比实体店便宜很多,2026-09-14 21:45:00,是,用了一段时间来追评确实不错,0,31,,
R202609003201,O202609002839,U10423,P10001,4,客服态度好有问必答点赞,2026-09-06 08:02:19,否,,1,34,,
R202609003202,O202609006378,U10260,P10013,4,手机性价比超高续航一天没问题推荐购买,2026-09-08 03:56:34,是,售后处理很快满意,2,45,非常抱歉给您带来不好的体验我们会改进,2026-09-08 05:56:34
R202609003203,O202609004322,U10119,P10010,5,颜色正没有色差穿着舒服,2026-09-12 20:18:22,否,,2,35,非常抱歉给您带来不好的体验我们会改进,2026-09-13 00:18:22
R202609003204,O202609007779,U10471,P10010,4,质量很好做工精细值得购买,2026-09-09 07:27:13,否,,3,26,已收到您的反馈我们会尽快处理,2026-09-09 12:27:13
R202609003205,O202609003176,U10188,P10011,4,保温效果很好外观也漂亮物流很快,2026-09-06 04:54:56,否,,1,14,,
R202609003206,O202609004403,U10480,P10007,4,客服态度好有问必答点赞,2026-09-13 02:06:45,否,,1,12,已收到您的反馈我们会尽快处理,2026-09-13 07:06:45
R202609003207,O202609003024,U10310,P10020,3,包装有点简陋东西没问题,2026-09-05 05:31:02,否,,0,11,已收到您的反馈我们会尽快处理,2026-09-05 06:31:02
R202609003208,O202609007223,U10421,P10001,4,质量很好做工精细值得购买,2026-09-05 16:23:33,否,,3,6,感谢您的认可欢迎下次光临,2026-09-05 19:23:33
R202609003209,O202609009666,U10066,P10016,1,鞋子偏小一码穿了半天脚疼,2026-09-12 16:52:44,否,,2,19,,
R202609003210,O202609000661,U10229,P10015,4,客服态度好有问必答点赞,2026-09-09 17:08:21,否,,1,41,感谢您的理解祝您生活愉快,2026-09-09 20:08:21
R202609003211,O202609008407,U10192,P10017,4,保温效果很好外观也漂亮物流很快,2026-09-06 02:51:35,否,,0,41,非常抱歉给您带来不好的体验我们会改进,2026-09-06 04:51:35
R202609003212,O202609000743,U10358,P10006,4,质量很好做工精细值得购买,2026-09-14 04:33:52,否,,1,33,已收到您的反馈我们会尽快处理,2026-09-14 07:33:52
R202609003213,O202609005581,U10313,P10016,5,客服态度好有问必答点赞,2026-09-09 18:52:23,是,用了一段时间来追评确实不错,3,19,已收到您的反馈我们会尽快处理,2026-09-09 20:52:23
R202609003214,O202609004015,U10048,P10020,5,物流超快第二天就到了包装完好,2026-09-07 18:03:31,否,,2,42,非常抱歉给您带来不好的体验我们会改进,2026-09-07 22:03:31
R202609003215,O202609001189,U10464,P10020,5,绘本内容不错孩子很喜欢,2026-09-10 22:17:18,否,,0,25,感谢您的认可欢迎下次光临,2026-09-11 01:17:18
R202609003216,O202609006858,U10314,P10008,4,颜色正没有色差穿着舒服,2026-09-10 20:18:32,是,用了一段时间来追评确实不错,0,15,,
R202609003217,O202609002894,U10092,P10003,3,东西还行就是发货慢了点,2026-09-06 22:39:42,是,追评：发现了一些问题希望改进,0,19,,
R202609003218,O202609006163,U10021,P10014,4,物流超快第二天就到了包装完好,2026-09-14 05:08:01,是,用了一段时间来追评确实不错,1,49,,
R202609003219,O202609008370,U10231,P10002,5,手机性价比超高续航一天没问题推荐购买,2026-09-12 22:45:54,是,售后处理很快满意,1,2,感谢您的认可欢迎下次光临,2026-09-13 00:45:54
R202609003220,O202609007278,U10445,P10017,3,一般般吧没有想象中好,2026-09-07 10:50:01,否,,2,9,,
R202609003221,O202609007694,U10207,P10017,4,质量很好做工精细值得购买,2026-09-13 03:40:56,否,,0,1,已收到您的反馈我们会尽快处理,2026-09-13 05:40:56
R202609003222,O202609009538,U10226,P10017,5,手机性价比超高续航一天没问题推荐购买,2026-09-10 23:02:26,否,,1,42,,
R202609003223,O202609000302,U10303,P10018,1,物流慢得要死等了一周,2026-09-13 01:23:12,否,,3,41,非常抱歉给您带来不好的体验我们会改进,2026-09-13 02:23:12
R202609003224,O202609002325,U10441,P10008,4,客服态度好有问必答点赞,2026-09-06 09:40:31,否,,3,46,感谢您的认可欢迎下次光临,2026-09-06 13:40:31
R202609003225,O202609001733,U10455,P10001,3,包装有点简陋东西没问题,2026-09-07 22:03:16,否,,3,38,感谢您的理解祝您生活愉快,2026-09-08 01:03:16
R202609003226,O202609005372,U10045,P10017,4,价格实惠比实体店便宜很多,2026-09-10 14:36:24,是,追评：质量比预期好,0,28,已收到您的反馈我们会尽快处理,2026-09-10 17:36:24
R202609003227,O202609009799,U10213,P10018,5,手机性价比超高续航一天没问题推荐购买,2026-09-09 03:38:36,否,,3,24,已收到您的反馈我们会尽快处理,2026-09-09 05:38:36
R202609003228,O202609002322,U10291,P10012,1,物流慢得要死等了一周,2026-09-12 01:43:11,否,,3,28,非常抱歉给您带来不好的体验我们会改进,2026-09-12 02:43:11
R202609003229,O202609001947,U10433,P10001,5,颜色正没有色差穿着舒服,2026-09-05 22:23:07,是,用了一段时间来追评确实不错,1,17,已收到您的反馈我们会尽快处理,2026-09-06 00:23:07
R202609003230,O202609003032,U10424,P10001,1,鞋子偏小一码穿了半天脚疼,2026-09-10 13:41:58,否,,1,23,,
R202609003231,O202609004179,U10488,P10015,4,颜色正没有色差穿着舒服,2026-09-14 04:49:23,否,,2,39,感谢您的认可欢迎下次光临,2026-09-14 06:49:23
R202609003232,O202609003003,U10015,P10005,3,质量凑合对得起这个价格,2026-09-07 15:45:57,否,,3,44,已收到您的反馈我们会尽快处理,2026-09-07 16:45:57
R202609003233,O202609002831,U10111,P10008,4,手机性价比超高续航一天没问题推荐购买,2026-09-07 00:21:56,否,,0,24,已收到您的反馈我们会尽快处理,2026-09-07 01:21:56
R202609003234,O202609007034,U10097,P10019,3,包装有点简陋东西没问题,2026-09-05 01:36:38,是,售后处理很快满意,0,6,,
R202609003235,O202609002435,U10008,P10012,5,客服态度好有问必答点赞,2026-09-05 22:27:13,否,,0,15,,
R202609003236,O202609009137,U10443,P10018,2,鞋子偏小一码穿了半天脚疼,2026-09-10 20:40:26,是,用了一段时间来追评确实不错,0,49,感谢您的认可欢迎下次光临,2026-09-11 01:40:26
R202609003237,O202609009185,U10199,P10016,3,质量凑合对得起这个价格,2026-09-12 04:11:02,是,追评：发现了一些问题希望改进,2,39,非常抱歉给您带来不好的体验我们会改进,2026-09-12 09:11:02
R202609003238,O202609003089,U10303,P10010,4,手机性价比超高续航一天没问题推荐购买,2026-09-13 17:20:50,是,售后处理很快满意,1,23,感谢您的认可欢迎下次光临,2026-09-13 18:20:50
R202609003239,O202609007899,U10294,P10014,4,价格实惠比实体店便宜很多,2026-09-14 12:01:37,是,用了一段时间来追评确实不错,2,3,感谢您的认可欢迎下次光临,2026-09-14 16:01:37
R202609003240,O202609005128,U10009,P10002,4,质量很好做工精细值得购买,2026-09-11 22:02:36,是,追评：发现了一些问题希望改进,1,7,已收到您的反馈我们会尽快处理,2026-09-12 01:02:36
R202609003241,O202609003366,U10067,P10004,4,客服态度好有问必答点赞,2026-09-11 15:11:18,是,追评：质量比预期好,1,46,已收到您的反馈我们会尽快处理,2026-09-11 19:11:18
R202609003242,O202609005287,U10013,P10004,4,颜色正没有色差穿着舒服,2026-09-08 16:37:49,否,,0,50,感谢您的理解祝您生活愉快,2026-09-08 20:37:49
R202609003243,O202609000484,U10213,P10015,4,客服态度好有问必答点赞,2026-09-14 13:40:47,是,售后处理很快满意,1,50,,
R202609003244,O202609002992,U10359,P10007,3,质量凑合对得起这个价格,2026-09-09 01:48:55,是,追评：发现了一些问题希望改进,1,24,,
R202609003245,O202609003499,U10490,P10015,4,价格实惠比实体店便宜很多,2026-09-12 06:24:23,否,,2,42,感谢您的认可欢迎下次光临,2026-09-12 10:24:23
R202609003246,O202609005679,U10369,P10003,5,客服态度好有问必答点赞,2026-09-12 06:35:17,否,,3,2,,
R202609003247,O202609006802,U10020,P10004,4,绘本内容不错孩子很喜欢,2026-09-05 15:04:03,是,用了一段时间来追评确实不错,1,5,,
R202609003248,O202609001654,U10067,P10004,1,跟描述完全不符要求退货,2026-09-11 17:28:43,是,追评：质量比预期好,0,30,感谢您的理解祝您生活愉快,2026-09-11 18:28:43
R202609003249,O202609000030,U10086,P10004,4,颜色正没有色差穿着舒服,2026-09-09 19:21:24,否,,1,7,感谢您的认可欢迎下次光临,2026-09-09 22:21:24
R202609003250,O202609000833,U10323,P10002,5,绘本内容不错孩子很喜欢,2026-09-07 23:28:33,否,,3,40,非常抱歉给您带来不好的体验我们会改进,2026-09-08 02:28:33
R202609003251,O202609004566,U10217,P10018,4,手机性价比超高续航一天没问题推荐购买,2026-09-09 01:11:33,否,,2,30,感谢您的认可欢迎下次光临,2026-09-09 05:11:33
R202609003252,O202609008499,U10100,P10002,4,价格实惠比实体店便宜很多,2026-09-14 13:51:50,否,,0,27,非常抱歉给您带来不好的体验我们会改进,2026-09-14 14:51:50
R202609003253,O202609005952,U10051,P10016,3,一般般吧没有想象中好,2026-09-10 11:07:45,否,,0,49,感谢您的理解祝您生活愉快,2026-09-10 13:07:45
R202609003254,O202609004496,U10466,P10011,5,手机性价比超高续航一天没问题推荐购买,2026-09-11 10:57:19,是,追评：发现了一些问题希望改进,3,19,感谢您的理解祝您生活愉快,2026-09-11 13:57:19
R202609003255,O202609006748,U10062,P10011,5,颜色正没有色差穿着舒服,2026-09-05 08:04:02,否,,0,4,,
R202609003256,O202609003954,U10009,P10011,5,物流超快第二天就到了包装完好,2026-09-06 06:36:31,否,,1,19,,
R202609003257,O202609004181,U10480,P10020,1,鞋子偏小一码穿了半天脚疼,2026-09-12 17:27:55,否,,1,29,,
R202609003258,O202609005552,U10053,P10018,2,收到货发现有瑕疵要求换货,2026-09-10 09:40:59,否,,0,26,非常抱歉给您带来不好的体验我们会改进,2026-09-10 14:40:59
R202609003259,O202609004686,U10432,P10002,4,保温效果很好外观也漂亮物流很快,2026-09-06 10:01:19,否,,0,4,非常抱歉给您带来不好的体验我们会改进,2026-09-06 12:01:19
R202609003260,O202609007698,U10392,P10002,5,手机性价比超高续航一天没问题推荐购买,2026-09-14 02:06:10,否,,2,27,感谢您的理解祝您生活愉快,2026-09-14 06:06:10
R202609003261,O202609002091,U10244,P10003,5,价格实惠比实体店便宜很多,2026-09-11 13:25:53,否,,0,30,非常抱歉给您带来不好的体验我们会改进,2026-09-11 15:25:53
R202609003262,O202609001199,U10299,P10003,4,颜色正没有色差穿着舒服,2026-09-08 15:13:11,否,,1,34,,
R202609003263,O202609002938,U10080,P10018,4,绘本内容不错孩子很喜欢,2026-09-11 05:49:48,否,,3,12,感谢您的理解祝您生活愉快,2026-09-11 09:49:48
R202609003264,O202609006278,U10434,P10010,4,保温效果很好外观也漂亮物流很快,2026-09-08 03:33:24,否,,2,28,,
R202609003265,O202609003065,U10055,P10002,4,价格实惠比实体店便宜很多,2026-09-07 10:34:36,否,,3,24,非常抱歉给您带来不好的体验我们会改进,2026-09-07 11:34:36
R202609003266,O202609002343,U10304,P10010,5,客服态度好有问必答点赞,2026-09-05 10:38:47,否,,1,5,感谢您的理解祝您生活愉快,2026-09-05 11:38:47
R202609003267,O202609005322,U10043,P10006,4,物流超快第二天就到了包装完好,2026-09-10 14:31:48,否,,3,17,已收到您的反馈我们会尽快处理,2026-09-10 18:31:48
R202609003268,O202609000971,U10462,P10007,5,手机性价比超高续航一天没问题推荐购买,2026-09-14 19:10:20,否,,0,30,非常抱歉给您带来不好的体验我们会改进,2026-09-15 00:10:20
R202609003269,O202609005659,U10066,P10010,5,物流超快第二天就到了包装完好,2026-09-10 16:35:33,否,,3,9,,
R202609003270,O202609007165,U10084,P10001,4,客服态度好有问必答点赞,2026-09-09 18:09:04,是,追评：发现了一些问题希望改进,0,42,感谢您的认可欢迎下次光临,2026-09-09 20:09:04
R202609003271,O202609002739,U10283,P10014,3,质量凑合对得起这个价格,2026-09-09 16:02:28,否,,0,39,,
R202609003272,O202609003843,U10443,P10006,4,绘本内容不错孩子很喜欢,2026-09-09 14:51:56,否,,1,32,感谢您的理解祝您生活愉快,2026-09-09 16:51:56
R202609003273,O202609004975,U10128,P10011,1,客服态度恶劣不理人,2026-09-05 09:26:56,否,,3,3,已收到您的反馈我们会尽快处理,2026-09-05 14:26:56
R202609003274,O202609003476,U10492,P10013,4,绘本内容不错孩子很喜欢,2026-09-06 18:43:02,否,,3,35,,
R202609003275,O202609009442,U10304,P10019,4,价格实惠比实体店便宜很多,2026-09-08 05:12:21,是,追评：发现了一些问题希望改进,0,14,,
R202609003276,O202609001074,U10161,P10002,5,颜色正没有色差穿着舒服,2026-09-05 09:48:57,是,售后处理很快满意,0,32,,
R202609003277,O202609006591,U10209,P10013,1,客服态度恶劣不理人,2026-09-07 02:54:46,是,售后处理很快满意,2,32,感谢您的认可欢迎下次光临,2026-09-07 06:54:46
R202609003278,O202609001606,U10156,P10015,3,质量凑合对得起这个价格,2026-09-14 16:49:29,否,,1,4,,
R202609003279,O202609005868,U10146,P10012,4,绘本内容不错孩子很喜欢,2026-09-05 03:14:55,是,用了一段时间来追评确实不错,2,29,,
R202609003280,O202609007993,U10155,P10008,5,手机性价比超高续航一天没问题推荐购买,2026-09-12 00:36:28,否,,0,35,已收到您的反馈我们会尽快处理,2026-09-12 01:36:28
R202609003281,O202609006695,U10101,P10019,5,绘本内容不错孩子很喜欢,2026-09-12 11:00:55,否,,3,24,,
R202609003282,O202609003198,U10354,P10011,4,颜色正没有色差穿着舒服,2026-09-11 21:35:10,否,,3,21,感谢您的认可欢迎下次光临,2026-09-12 02:35:10
R202609003283,O202609004012,U10334,P10012,2,物流慢得要死等了一周,2026-09-10 16:23:11,是,追评：发现了一些问题希望改进,0,11,感谢您的认可欢迎下次光临,2026-09-10 21:23:11
R202609003284,O202609000084,U10478,P10015,2,客服态度恶劣不理人,2026-09-09 06:00:13,否,,1,14,,
R202609003285,O202609004995,U10153,P10017,4,质量很好做工精细值得购买,2026-09-10 13:47:32,否,,0,22,非常抱歉给您带来不好的体验我们会改进,2026-09-10 14:47:32
R202609003286,O202609008623,U10258,P10007,2,用了两天就坏了质量太差,2026-09-06 02:14:07,否,,3,44,感谢您的理解祝您生活愉快,2026-09-06 06:14:07
R202609003287,O202609009109,U10150,P10001,4,手机性价比超高续航一天没问题推荐购买,2026-09-09 04:13:43,否,,1,14,非常抱歉给您带来不好的体验我们会改进,2026-09-09 06:13:43
R202609003288,O202609009442,U10440,P10016,4,绘本内容不错孩子很喜欢,2026-09-13 21:10:50,否,,3,40,已收到您的反馈我们会尽快处理,2026-09-14 02:10:50
R202609003289,O202609001240,U10059,P10003,5,客服态度好有问必答点赞,2026-09-07 23:30:30,否,,0,21,感谢您的认可欢迎下次光临,2026-09-08 04:30:30
R202609003290,O202609008884,U10166,P10012,1,用了两天就坏了质量太差,2026-09-07 06:20:40,否,,0,22,,
R202609003291,O202609000341,U10041,P10005,4,手机性价比超高续航一天没问题推荐购买,2026-09-08 23:53:57,否,,0,32,已收到您的反馈我们会尽快处理,2026-09-09 04:53:57
R202609003292,O202609002542,U10317,P10010,5,价格实惠比实体店便宜很多,2026-09-08 16:31:57,是,追评：质量比预期好,3,21,已收到您的反馈我们会尽快处理,2026-09-08 19:31:57
R202609003293,O202609006189,U10144,P10015,5,颜色正没有色差穿着舒服,2026-09-11 11:16:18,否,,1,7,感谢您的认可欢迎下次光临,2026-09-11 13:16:18
R202609003294,O202609002457,U10112,P10015,5,颜色正没有色差穿着舒服,2026-09-14 15:16:19,否,,2,13,,
R202609003295,O202609001709,U10232,P10012,4,保温效果很好外观也漂亮物流很快,2026-09-06 11:09:12,否,,1,26,非常抱歉给您带来不好的体验我们会改进,2026-09-06 14:09:12
R202609003296,O202609007263,U10383,P10005,3,东西还行就是发货慢了点,2026-09-11 15:52:28,否,,2,27,,
R202609003297,O202609007603,U10246,P10005,5,质量很好做工精细值得购买,2026-09-13 08:14:43,否,,0,27,感谢您的认可欢迎下次光临,2026-09-13 09:14:43
R202609003298,O202609009966,U10120,P10005,1,收到货发现有瑕疵要求换货,2026-09-14 04:28:51,否,,0,14,非常抱歉给您带来不好的体验我们会改进,2026-09-14 09:28:51
R202609003299,O202609008810,U10448,P10010,5,质量很好做工精细值得购买,2026-09-13 02:00:06,否,,3,15,非常抱歉给您带来不好的体验我们会改进,2026-09-13 05:00:06
