O202609005792,U10041,P10005,1,已发货,已支付,269.70,26.97,242.73,货到付款,PC,2026-09-09 11:30:03,2026-09-09 11:47:03,2026-09-10 04:57:03,,1,已退换,物流损坏,2026-09-10 11:30:03
O202609005793,U10300,P10006,8,已支付,已支付,258.00,36.12,221.88,微信,APP,2026-09-05 02:28:18,2026-09-05 02:55:18,,,0,,,
O202609005794,U10023,P10014,4,已完成,已支付,1299.00,116.91,1182.09,微信,H5,2026-09-08 08:18:07,2026-09-08 08:48:07,2026-09-08 11:35:07,2026-09-10 20:35:07,0,,,
O202609005795,U10289,P10008,10,已完成,已支付,119.80,14.38,105.42,货到付款,APP,2026-09-04 20:56:59,2026-09-04 21:04:59,2026-09-05 15:06:59,2026-09-06 06:06:59,0,,,
O202609005796,U10268,P10017,6,已取消,未支付,399.00,3.99,395.01,支付宝,APP,2026-09-08 16:01:58,,,,0,,,
O202609005797,U10167,P10020,2,已完成,已支付,498.00,19.92,478.08,支付宝,APP,2026-09-02 17:50:38,2026-09-02 18:16:38,2026-09-03 14:19:38,2026-09-06 10:19:38,0,,,
O202609005798,U10335,P10010,2,已完成,已支付,1047.00,41.88,1005.12,支付宝,H5,2026-09-10 14:38:06,2026-09-10 14:40:06,2026-09-10 16:00:06,2026-09-12 07:00:06,0,,,
O202609005799,U10492,P10007,6,已完成,已支付,918.00,55.08,862.92,支付宝,小程序,2026-09-09 01:37:30,2026-09-09 01:51:30,2026-09-09 08:52:30,2026-09-10 17:52:30,0,,,
O202609005800,U10328,P10020,5,已发货,已支付,498.00,14.94,483.06,微信,H5,2026-09-02 19:44:51,2026-09-02 20:01:51,2026-09-02 22:55:51,,1,申请中,描述不符,2026-09-04 19:44:51
O202609005801,U10235,P10006,2,已支付,已支付,387.00,30.96,356.04,支付宝,APP,2026-09-02 18:35:02,2026-09-02 18:45:02,,,0,,,
O202609005802,U10230,P10001,10,已完成,已支付,598.00,0.00,598.00,支付宝,APP,2026-09-11 22:28:17,2026-09-11 22:37:17,2026-09-12 01:44:17,2026-09-13 08:44:17,0,,,
O202609005803,U10061,P10016,2,已完成,已支付,477.00,19.08,457.92,支付宝,APP,2026-09-05 06:06:02,2026-09-05 06:14:02,2026-09-05 11:17:02,2026-09-06 10:17:02,0,,,
O202609005804,U10090,P10005,7,已完成,已支付,179.80,12.59,167.21,支付宝,小程序,2026-09-11 23:43:57,2026-09-12 00:03:57,2026-09-12 11:58:57,2026-09-13 03:58:57,0,,,
O202609005805,U10318,P10004,8,已完成,已支付,1198.00,203.66,994.34,支付宝,APP,2026-09-06 10:21:46,2026-09-06 10:35:46,2026-09-07 08:47:46,2026-09-08 15:47:46,0,,,
O202609005806,U10431,P10002,1,已完成,已支付,2598.00,51.96,2546.04,微信,APP,2026-09-08 15:30:56,2026-09-08 15:45:56,2026-09-09 14:40:56,2026-09-09 20:40:56,1,审核通过,其他,2026-09-14 20:40:56
O202609005807,U10098,P10015,2,已完成,已支付,1999.00,319.84,1679.16,微信,H5,2026-09-04 13:07:04,2026-09-04 13:29:04,2026-09-05 12:33:04,2026-09-06 16:33:04,0,,,
O202609005808,U10111,P10013,3,已支付,已支付,518.00,77.70,440.30,微信,PC,2026-09-02 03:40:04,2026-09-02 04:03:04,,,0,,,
O202609005809,U10115,P10019,5,已完成,已支付,2097.00,0.00,2097.00,微信,PC,2026-09-03 03:01:58,2026-09-03 03:27:58,2026-09-03 23:18:58,2026-09-05 18:18:58,0,,,
O202609005810,U10138,P10017,1,已完成,已支付,399.00,55.86,343.14,支付宝,小程序,2026-09-01 02:39:59,2026-09-01 03:06:59,2026-09-01 17:09:59,2026-09-04 17:09:59,1,驳回,描述不符,2026-09-10 17:09:59
O202609005811,U10400,P10011,4,已完成,已支付,3198.00,255.84,2942.16,微信,PC,2026-09-07 20:08:32,2026-09-07 20:37:32,2026-09-08 05:23:32,2026-09-11 00:23:32,0,,,
O202609005812,U10465,P10016,6,已支付,已支付,159.00,12.72,146.28,货到付款,APP,2026-09-09 10:52:20,2026-09-09 10:56:20,,,0,,,
O202609005813,U10404,P10016,3,已完成,已支付,477.00,90.63,386.37,货到付款,APP,2026-09-07 09:27:44,2026-09-07 09:44:44,2026-09-07 11:56:44,2026-09-10 15:56:44,0,,,
O202609005814,U10135,P10020,5,已发货,已支付,498.00,9.96,488.04,银行卡,APP,2026-09-02 17:15:59,2026-09-02 17:19:59,2026-09-03 14:27:59,,0,,,
O202609005815,U10406,P10012,7,已取消,未支付,237.00,21.33,215.67,微信,APP,2026-09-12 03:10:16,,,,0,,,
O202609005816,U10360,P10015,2,已完成,已支付,1999.00,119.94,1879.06,微信,PC,2026-09-13 17:43:23,2026-09-13 18:01:23,2026-09-14 14:59:23,2026-09-15 15:59:23,0,,,
O202609005817,U10103,P10010,4,待支付,未支付,1047.00,104.70,942.30,微信,PC,2026-09-03 13:54:10,,,,0,,,
O202609005818,U10095,P10006,5,已完成,已支付,387.00,77.40,309.60,支付宝,小程序,2026-09-13 04:54:59,2026-09-13 04:55:59,2026-09-14 05:00:59,2026-09-14 18:00:59,0,,,
O202609005819,U10111,P10020,6,已退款,已退款,498.00,44.82,453.18,微信,PC,2026-09-14 03:12:57,2026-09-14 03:22:57,,,0,,,
O202609005820,U10243,P10005,10,已完成,已支付,89.90,10.79,79.11,支付宝,PC,2026-09-04 02:33:21,2026-09-04 02:47:21,2026-09-04 16:02:21,2026-09-08 03:02:21,0,,,
O202609005821,U10232,P10013,8,已发货,已支付,259.00,38.85,220.15,银行卡,APP,2026-09-05 15:59:46,2026-09-05 16:27:46,2026-09-06 16:21:46,,0,,,
O202609005822,U10233,P10010,9,已完成,已支付,1047.00,41.88,1005.12,支付宝,小程序,2026-09-11 01:18:09,2026-09-11 01:48:09,2026-09-11 08:44:09,2026-09-13 13:44:09,0,,,
O202609005823,U10480,P10014,10,已退款,已退款,2598.00,337.74,2260.26,微信,APP,2026-09-01 03:20:42,2026-09-01 03:27:42,,,0,,,
O202609005824,U10264,P10001,5,已完成,已支付,598.00,113.62,484.38,支付宝,小程序,2026-09-09 22:04:35,2026-09-09 22:11:35,2026-09-10 22:27:35,2026-09-13 12:27:35,0,,,
O202609005825,U10321,P10016,2,已发货,已支付,159.00,19.08,139.92,支付宝,APP,2026-09-14 20:36:04,2026-09-14 20:46:04,2026-09-15 17:50:04,,0,,,
O202609005826,U10202,P10019,3,待支付,未支付,1398.00,237.66,1160.34,支付宝,APP,2026-09-13 21:25:52,,,,0,,,
O202609005827,U10291,P10009,8,已发货,已支付,899.00,179.80,719.20,支付宝,小程序,2026-09-06 23:43:42,2026-09-07 00:10:42,2026-09-07 09:46:42,,0,,,
O202609005828,U10199,P10016,8,已支付,已支付,477.00,66.78,410.22,支付宝,PC,2026-09-12 15:49:01,2026-09-12 16:13:01,,,0,,,
O202609005829,U10406,P10017,6,已完成,已支付,1197.00,0.00,1197.00,微信,H5,2026-09-03 15:14:37,2026-09-03 15:32:37,2026-09-04 03:37:37,2026-09-07 01:37:37,1,已退换,物流损坏,2026-09-10 01:37:37
O202609005830,U10097,P10006,1,已完成,已支付,129.00,18.06,110.94,银行卡,PC,2026-09-13 06:14:20,2026-09-13 06:43:20,2026-09-13 11:15:20,2026-09-14 07:15:20,0,,,
O202609005831,U10172,P10007,8,已支付,已支付,918.00,110.16,807.84,银行卡,PC,2026-09-07 18:29:24,2026-09-07 18:32:24,,,0,,,
O202609005832,U10016,P10019,4,已发货,已支付,699.00,55.92,643.08,货到付款,APP,2026-09-03 06:03:46,2026-09-03 06:13:46,2026-09-04 00:32:46,,0,,,
O202609005833,U10246,P10018,1,已完成,已支付,267.00,16.02,250.98,微信,APP,2026-09-06 05:10:45,2026-09-06 05:14:45,2026-09-06 18:26:45,2026-09-07 16:26:45,0,,,
O202609005834,U10083,P10020,9,已完成,已支付,747.00,14.94,732.06,微信,APP,2026-09-14 07:26:26,2026-09-14 07:54:26,2026-09-15 03:35:26,2026-09-16 23:35:26,0,,,
O202609005835,U10104,P10016,6,已完成,已支付,318.00,54.06,263.94,支付宝,PC,2026-09-03 23:54:21,2026-09-04 00:23:21,2026-09-04 13:14:21,2026-09-07 13:14:21,0,,,
O202609005836,U10455,P10016,10,已完成,已支付,477.00,76.32,400.68,支付宝,H5,2026-09-06 02:19:22,2026-09-06 02:26:22,2026-09-06 05:42:22,2026-09-09 14:42:22,0,,,
O202609005837,U10074,P10004,8,已支付,已支付,1198.00,131.78,1066.22,微信,PC,2026-09-10 12:24:05,2026-09-10 12:27:05,,,0,,,
O202609005838,U10226,P10016,10,已发货,已支付,477.00,66.78,410.22,支付宝,APP,2026-09-12 09:52:39,2026-09-12 10:10:39,2026-09-12 22:05:39,,1,申请中,不想要了,2026-09-17 09:52:39
O202609005839,U10005,P10020,9,已发货,已支付,747.00,44.82,702.18,银行卡,H5,2026-09-03 09:20:07,2026-09-03 09:50:07,2026-09-04 01:33:07,,1,已退换,描述不符,2026-09-10 09:20:07
O202609005840,U10340,P10014,6,已完成,已支付,1299.00,194.85,1104.15,支付宝,PC,2026-09-06 10:36:51,2026-09-06 10:56:51,2026-09-07 10:37:51,2026-09-10 03:37:51,0,,,
O202609005841,U10019,P10004,3,已发货,已支付,599.00,11.98,587.02,支付宝,小程序,2026-09-04 23:42:18,2026-09-05 00:10:18,2026-09-05 05:44:18,,0,,,
O202609005842,U10151,P10009,3,已完成,已支付,2697.00,404.55,2292.45,微信,APP,2026-09-06 09:55:12,2026-09-06 10:15:12,2026-09-06 19:10:12,2026-09-07 16:10:12,0,,,
O202609005843,U10410,P10001,10,待支付,未支付,897.00,116.61,780.39,支付宝,APP,2026-09-01 21:01:15,,,,0,,,
O202609005844,U10249,P10005,10,已完成,已支付,179.80,8.99,170.81,支付宝,APP,2026-09-12 20:51:08,2026-09-12 21:14:08,2026-09-13 17:07:08,2026-09-15 09:07:08,1,已退换,描述不符,2026-09-22 09:07:08
O202609005845,U10484,P10007,6,已完成,已支付,1377.00,13.77,1363.23,微信,H5,2026-09-08 22:34:49,2026-09-08 22:40:49,2026-09-09 13:55:49,2026-09-10 03:55:49,0,,,
O202609005846,U10182,P10009,2,已发货,已支付,899.00,71.92,827.08,支付宝,APP,2026-09-03 09:57:07,2026-09-03 10:07:07,2026-09-03 11:10:07,,0,,,
O202609005847,U10464,P10018,9,已发货,已支付,89.00,8.90,80.10,银行卡,PC,2026-09-03 21:28:41,2026-09-03 21:52:41,2026-09-04 16:36:41,,0,,,
O202609005848,U10271,P10020,4,已取消,未支付,498.00,69.72,428.28,微信,APP,2026-09-02 23:33:03,,,,0,,,
O202609005849,U10477,P10017,8,待支付,未支付,1197.00,239.40,957.60,微信,小程序,2026-09-12 13:36:46,,,,0,,,
O202609005850,U10244,P10010,10,已取消,未支付,349.00,62.82,286.18,微信,H5,2026-09-14 17:05:06,,,,0,,,
O202609005851,U10075,P10018,3,已发货,已支付,178.00,26.70,151.30,微信,APP,2026-09-06 18:08:29,2026-09-06 18:26:29,2026-09-07 06:24:29,,0,,,
O202609005852,U10375,P10015,7,已完成,已支付,5997.00,0.00,5997.00,银行卡,H5,2026-09-02 07:54:39,2026-09-02 08:12:39,2026-09-02 16:56:39,2026-09-03 19:56:39,1,审核通过,物流损坏,2026-09-04 19:56:39
O202609005853,U10047,P10018,7,已支付,已支付,267.00,8.01,258.99,微信,PC,2026-09-13 22:48:35,2026-09-13 23:10:35,,,0,,,
O202609005854,U10120,P10018,2,已完成,已支付,267.00,21.36,245.64,支付宝,小程序,2026-09-02 01:54:45,2026-09-02 02:16:45,2026-09-02 05:03:45,2026-09-05 07:03:45,0,,,
O202609005855,U10158,P10015,3,已完成,已支付,5997.00,299.85,5697.15,支付宝,H5,2026-09-13 22:35:59,2026-09-13 22:39:59,2026-09-14 03:51:59,2026-09-16 15:51:59,0,,,
O202609005856,U10016,P10017,5,待支付,未支付,1197.00,179.55,1017.45,支付宝,PC,2026-09-04 22:31:53,,,,0,,,
O202609005857,U10479,P10017,10,已支付,已支付,1197.00,0.00,1197.00,微信,APP,2026-09-11 05:32:37,2026-09-11 06:00:37,,,0,,,
O202609005858,U10116,P10012,5,已完成,已支付,79.00,11.85,67.15,微信,APP,2026-09-13 11:55:21,2026-09-13 12:15:21,2026-09-14 09:08:21,2026-09-15 18:08:21,1,已退换,其他,2026-09-18 18:08:21
O202609005859,U10485,P10007,8,已取消,未支付,1377.00,220.32,1156.68,微信,APP,2026-09-12 15:22:10,,,,1,已退换,尺寸不符,2026-09-13 15:22:10
O202609005860,U10078,P10014,8,已发货,已支付,3897.00,311.76,3585.24,货到付款,H5,2026-09-13 16:41:52,2026-09-13 16:56:52,2026-09-14 04:42:52,,0,,,
O202609005861,U10043,P10007,6,已完成,已支付,918.00,36.72,881.28,银行卡,小程序,2026-09-07 03:37:52,2026-09-07 03:48:52,2026-09-08 03:50:52,2026-09-10 19:50:52,0,,,
O202609005862,U10219,P10001,10,已支付,已支付,598.00,77.74,520.26,支付宝,小程序,2026-09-06 22:43:44,2026-09-06 23:00:44,,,0,,,
O202609005863,U10079,P10006,8,已发货,已支付,387.00,54.18,332.82,微信,H5,2026-09-01 01:20:02,2026-09-01 01:34:02,2026-09-01 20:22:02,,0,,,
O202609005864,U10346,P10003,8,已支付,已支付,597.00,5.97,591.03,支付宝,PC,2026-09-09 06:41:09,2026-09-09 06:50:09,,,1,已退换,其他,2026-09-13 06:41:09
O202609005865,U10385,P10018,9,已完成,已支付,178.00,3.56,174.44,货到付款,小程序,2026-09-10 10:20:09,2026-09-10 10:45:09,2026-09-10 19:44:09,2026-09-13 00:44:09,0,,,
O202609005866,U10188,P10012,1,已完成,已支付,237.00,23.70,213.30,银行卡,APP,2026-09-05 23:32:00,2026-09-05 23:41:00,2026-09-06 18:00:00,2026-09-08 06:00:00,0,,,
O202609005867,U10178,P10001,1,已发货,已支付,299.00,5.98,293.02,支付宝,PC,2026-09-08 17:16:00,2026-09-08 17:43:00,2026-09-09 04:34:00,,0,,,
O202609005868,U10005,P10002,3,已完成,已支付,2598.00,103.92,2494.08,微信,H5,2026-09-11 04:04:56,2026-09-11 04:26:56,2026-09-11 23:11:56,2026-09-15 00:11:56,0,,,
O202609005869,U10007,P10012,4,已完成,已支付,158.00,22.12,135.88,微信,APP,2026-09-08 00:47:37,2026-09-08 01:12:37,2026-09-08 23:53:37,2026-09-10 13:53:37,0,,,
O202609005870,U10025,P10019,9,已完成,已支付,2097.00,41.94,2055.06,微信,PC,2026-09-09 04:00:14,2026-09-09 04:16:14,2026-09-09 07:14:14,2026-09-11 20:14:14,0,,,
O202609005871,U10090,P10005,9,已发货,已支付,89.90,8.09,81.81,银行卡,APP,2026-09-06 18:41:24,2026-09-06 19:08:24,2026-09-06 23:44:24,,1,审核通过,质量问题,2026-09-10 18:41:24
O202609005872,U10489,P10001,1,已支付,已支付,598.00,95.68,502.32,银行卡,APP,2026-09-09 03:21:25,2026-09-09 03:48:25,,,0,,,
O202609005873,U10370,P10004,5,已发货,已支付,599.00,107.82,491.18,微信,小程序,2026-09-06 09:28:48,2026-09-06 09:53:48,2026-09-06 22:34:48,,0,,,
O202609005874,U10427,P10008,6,已完成,已支付,59.90,9.58,50.32,微信,APP,2026-09-10 05:28:45,2026-09-10 05:56:45,2026-09-10 08:42:45,2026-09-13 16:42:45,0,,,
O202609005875,U10218,P10003,9,已取消,未支付,597.00,17.91,579.09,微信,APP,2026-09-06 00:21:27,,,,1,审核通过,不想要了,2026-09-10 00:21:27
O202609005876,U10057,P10009,4,已取消,未支付,2697.00,431.52,2265.48,支付宝,APP,2026-09-03 18:13:04,,,,0,,,
O202609005877,U10176,P10012,6,已完成,已支付,237.00,7.11,229.89,支付宝,H5,2026-09-07 08:41:59,2026-09-07 08:58:59,2026-09-08 01:48:59,2026-09-09 16:48:59,0,,,
O202609005878,U10269,P10010,7,已发货,已支付,1047.00,52.35,994.65,银行卡,APP,2026-09-13 19:10:25,2026-09-13 19:36:25,2026-09-14 05:13:25,,0,,,
O202609005879,U10067,P10008,7,已完成,已支付,179.70,10.78,168.92,微信,APP,2026-09-14 19:14:34,2026-09-14 19:40:34,2026-09-15 11:43:34,2026-09-16 20:43:34,0,,,
O202609005880,U10114,P10019,8,待支付,未支付,2097.00,62.91,2034.09,银行卡,H5,2026-09-13 15:16:03,,,,0,,,
O202609005881,U10219,P10020,5,已支付,已支付,249.00,14.94,234.06,银行卡,H5,2026-09-02 09:10:04,2026-09-02 09:30:04,,,0,,,
O202609005882,U10028,P10013,2,已完成,已支付,777.00,124.32,652.68,银行卡,H5,2026-09-04 01:24:46,2026-09-04 01:43:46,2026-09-04 12:25:46,2026-09-07 06:25:46,0,,,
O202609005883,U10103,P10020,4,已完成,已支付,498.00,39.84,458.16,微信,H5,2026-09-07 15:12:03,2026-09-07 15:38:03,2026-09-08 15:33:03,2026-09-08 22:33:03,1,申请中,其他,2026-09-14 22:33:03
O202609005884,U10111,P10017,7,已完成,已支付,399.00,39.90,359.10,微信,PC,2026-09-02 12:28:06,2026-09-02 12:43:06,2026-09-02 14:29:06,2026-09-05 23:29:06,0,,,
O202609005885,U10242,P10019,9,已完成,已支付,699.00,125.82,573.18,银行卡,APP,2026-09-08 14:50:00,2026-09-08 15:00:00,2026-09-08 21:54:00,2026-09-09 15:54:00,0,,,
O202609005886,U10459,P10013,1,已完成,已支付,259.00,7.77,251.23,银行卡,小程序,2026-09-13 12:14:31,2026-09-13 12:39:31,2026-09-14 08:41:31,2026-09-15 10:41:31,0,,,
O202609005887,U10375,P10011,7,已发货,已支付,3198.00,351.78,2846.22,支付宝,PC,2026-09-14 16:24:54,2026-09-14 16:35:54,2026-09-15 06:48:54,,0,,,
O202609005888,U10280,P10015,8,已发货,已支付,1999.00,359.82,1639.18,微信,PC,2026-09-05 17:26:01,2026-09-05 17:43:01,2026-09-06 10:50:01,,0,,,
O202609005889,U10327,P10020,4,已完成,已支付,249.00,2.49,246.51,支付宝,H5,2026-09-13 07:07:56,2026-09-13 07:18:56,2026-09-13 12:14:56,2026-09-16 04:14:56,0,,,
O202609005890,U10263,P10020,6,已发货,已支付,747.00,104.58,642.42,银行卡,PC,2026-09-05 13:07:49,2026-09-05 13:11:49,2026-09-06 10:10:49,,0,,,
O202609005891,U10075,P10018,10,已完成,已支付,89.00,5.34,83.66,微信,H5,2026-09-05 20:37:59,2026-09-05 20:46:59,2026-09-06 19:46:59,2026-09-06 21:46:59,0,,,
O202609005892,U10383,P10007,2,已取消,未支付,1377.00,275.40,1101.60,微信,APP,2026-09-11 16:59:31,,,,0,,,
O202609005893,U10490,P10017,1,已支付,已支付,1197.00,23.94,1173.06,银行卡,H5,2026-09-12 19:41:12,2026-09-12 19:56:12,,,0,,,
O202609005894,U10128,P10014,5,已完成,已支付,2598.00,389.70,2208.30,微信,小程序,2026-09-04 02:29:58,2026-09-04 02:54:58,2026-09-05 01:39:58,2026-09-06 08:39:58,0,,,
O202609005895,U10080,P10009,6,已完成,已支付,899.00,62.93,836.07,银行卡,PC,2026-09-08 22:38:54,2026-09-08 22:50:54,2026-09-09 10:49:54,2026-09-11 08:49:54,0,,,
O202609005896,U10376,P10001,2,已完成,已支付,299.00,8.97,290.03,银行卡,小程序,2026-09-07 22:52:14,2026-09-07 22:58:14,2026-09-08 14:09:14,2026-09-09 06:09:14,0,,,
O202609005897,U10416,P10016,8,已支付,已支付,318.00,54.06,263.94,银行卡,APP,2026-09-06 04:52:26,2026-09-06 05:09:26,,,1,申请中,尺寸不符,2026-09-07 04:52:26
O202609005898,U10269,P10006,3,已支付,已支付,258.00,2.58,255.42,支付宝,PC,2026-09-06 02:17:46,2026-09-06 02:19:46,,,1,审核通过,尺寸不符,2026-09-12 02:17:46
O202609005899,U10318,P10016,2,已完成,已支付,318.00,63.60,254.40,支付宝,APP,2026-09-02 05:45:47,2026-09-02 06:07:47,2026-09-02 10:54:47,2026-09-05 01:54:47,0,,,
O202609005900,U10300,P10014,8,已发货,已支付,3897.00,272.79,3624.21,微信,APP,2026-09-08 15:18:16,2026-09-08 15:44:16,2026-09-09 15:45:16,,0,,,
O202609005901,U10410,P10008,2,已完成,已支付,179.70,10.78,168.92,微信,PC,2026-09-06 10:27:16,2026-09-06 10:39:16,2026-09-06 19:44:16,2026-09-07 13:44:16,0,,,
O202609005902,U10430,P10003,3,已发货,已支付,597.00,83.58,513.42,支付宝,APP,2026-09-13 00:54:38,2026-09-13 00:57:38,2026-09-13 05:24:38,,0,,,
O202609005903,U10456,P10013,1,已发货,已支付,259.00,2.59,256.41,货到付款,APP,2026-09-12 21:09:10,2026-09-12 21:16:10,2026-09-13 18:11:10,,1,审核通过,不想要了,2026-09-16 21:09:10
O202609005904,U10199,P10002,5,已完成,已支付,2598.00,207.84,2390.16,货到付款,小程序,2026-09-10 10:47:37,2026-09-10 11:02:37,2026-09-11 05:59:37,2026-09-11 22:59:37,0,,,
O202609005905,U10201,P10015,3,待支付,未支付,1999.00,119.94,1879.06,银行卡,APP,2026-09-11 12:14:23,,,,0,,,
O202609005906,U10496,P10001,5,已取消,未支付,299.00,41.86,257.14,支付宝,APP,2026-09-06 15:54:19,,,,0,,,
O202609005907,U10152,P10019,1,已取消,未支付,1398.00,237.66,1160.34,支付宝,APP,2026-09-09 11:37:53,,,,0,,,
O202609005908,U10206,P10018,6,已完成,已支付,267.00,48.06,218.94,货到付款,H5,2026-09-05 00:07:31,2026-09-05 00:28:31,2026-09-05 02:18:31,2026-09-07 04:18:31,0,,,
O202609005909,U10180,P10017,5,已退款,已退款,1197.00,35.91,1161.09,银行卡,APP,2026-09-14 10:31:54,2026-09-14 10:40:54,,,1,申请中,不想要了,2026-09-18 10:31:54
O202609005910,U10342,P10014,5,已完成,已支付,1299.00,155.88,1143.12,支付宝,APP,2026-09-08 20:34:20,2026-09-08 20:35:20,2026-09-09 17:43:20,2026-09-10 07:43:20,0,,,
O202609005911,U10418,P10003,3,已取消,未支付,597.00,77.61,519.39,支付宝,APP,2026-09-14 06:55:47,,,,0,,,
O202609005912,U10369,P10007,7,已完成,已支付,918.00,146.88,771.12,支付宝,APP,2026-09-10 06:16:00,2026-09-10 06:27:00,2026-09-11 03:46:00,2026-09-11 18:46:00,0,,,
O202609005913,U10119,P10001,8,已完成,已支付,299.00,44.85,254.15,支付宝,APP,2026-09-13 16:24:01,2026-09-13 16:40:01,2026-09-14 13:40:01,2026-09-17 13:40:01,0,,,
O202609005914,U10218,P10010,8,待支付,未支付,349.00,20.94,328.06,支付宝,H5,2026-09-14 05:52:42,,,,1,已退换,质量问题,2026-09-20 05:52:42
O202609005915,U10130,P10005,3,已支付,已支付,89.90,1.80,88.10,支付宝,APP,2026-09-05 03:17:00,2026-09-05 03:33:00,,,0,,,
O202609005916,U10474,P10002,1,已支付,已支付,2598.00,103.92,2494.08,微信,H5,2026-09-02 10:50:42,2026-09-02 11:02:42,,,0,,,
O202609005917,U10225,P10003,8,待支付,未支付,199.00,33.83,165.17,支付宝,APP,2026-09-06 09:28:27,,,,0,,,
O202609005918,U10286,P10003,10,已退款,已退款,597.00,95.52,501.48,银行卡,APP,2026-09-11 00:08:36,2026-09-11 00:28:36,,,0,,,
O202609005919,U10033,P10019,4,已发货,已支付,2097.00,293.58,1803.42,支付宝,小程序,2026-09-08 03:15:14,2026-09-08 03:27:14,2026-09-09 01:32:14,,0,,,
O202609005920,U10175,P10014,5,已完成,已支付,2598.00,207.84,2390.16,微信,H5,2026-09-14 03:59:42,2026-09-14 04:01:42,2026-09-14 19:03:42,2026-09-17 16:03:42,1,已退换,描述不符,2026-09-18 16:03:42
O202609005921,U10433,P10006,5,已完成,已支付,129.00,24.51,104.49,微信,APP,2026-09-11 16:23:52,2026-09-11 16:27:52,2026-09-12 11:31:52,2026-09-13 09:31:52,0,,,
O202609005922,U10262,P10016,10,已完成,已支付,159.00,28.62,130.38,支付宝,APP,2026-09-04 20:42:35,2026-09-04 21:08:35,2026-09-05 16:05:35,2026-09-07 00:05:35,0,,,
O202609005923,U10089,P10013,7,已完成,已支付,518.00,5.18,512.82,支付宝,H5,2026-09-01 17:12:34,2026-09-01 17:32:34,2026-09-02 17:18:34,2026-09-03 04:18:34,0,,,
O202609005924,U10183,P10011,4,已发货,已支付,3198.00,415.74,2782.26,支付宝,APP,2026-09-02 21:31:26,2026-09-02 22:00:26,2026-09-03 11:00:26,,0,,,
O202609005925,U10278,P10014,4,已支付,已支付,2598.00,389.70,2208.30,微信,PC,2026-09-10 13:20:09,2026-09-10 13:41:09,,,0,,,
O202609005926,U10404,P10005,5,已完成,已支付,89.90,8.09,81.81,支付宝,APP,2026-09-08 13:49:37,2026-09-08 14:10:37,2026-09-09 10:17:37,2026-09-10 03:17:37,0,,,
O202609005927,U10228,P10010,10,已发货,已支付,349.00,24.43,324.57,微信,小程序,2026-09-13 06:16:36,2026-09-13 06:45:36,2026-09-14 04:20:36,,0,,,
O202609005928,U10345,P10019,2,已取消,未支付,1398.00,279.60,1118.40,微信,PC,2026-09-05 08:20:55,,,,0,,,
O202609005929,U10353,P10005,4,已取消,未支付,89.90,16.18,73.72,银行卡,APP,2026-09-01 15:33:51,,,,0,,,
O202609005930,U10330,P10011,1,已发货,已支付,4797.00,863.46,3933.54,支付宝,小程序,2026-09-13 06:45:54,2026-09-13 07:06:54,2026-09-13 15:03:54,,0,,,
O202609005931,U10315,P10002,4,已完成,已支付,2598.00,25.98,2572.02,支付宝,小程序,2026-09-12 06:54:54,2026-09-12 06:59:54,2026-09-12 13:56:54,2026-09-15 20:56:54,0,,,
O202609005932,U10438,P10003,9,已取消,未支付,597.00,47.76,549.24,货到付款,H5,2026-09-07 00:04:33,,,,0,,,
O202609005933,U10089,P10012,2,已退款,已退款,79.00,8.69,70.31,微信,APP,2026-09-07 20:44:34,2026-09-07 21:13:34,,,0,,,
O202609005934,U10166,P10007,5,已发货,已支付,1377.00,275.40,1101.60,支付宝,H5,2026-09-06 02:52:21,2026-09-06 03:01:21,2026-09-06 13:20:21,,0,,,
O202609005935,U10386,P10003,3,已支付,已支付,597.00,89.55,507.45,银行卡,APP,2026-09-04 08:53:44,2026-09-04 08:56:44,,,0,,,
O202609005936,U10482,P10017,7,已完成,已支付,399.00,67.83,331.17,微信,PC,2026-09-03 11:44:12,2026-09-03 11:48:12,2026-09-04 07:54:12,2026-09-07 08:54:12,0,,,
O202609005937,U10015,P10011,10,已完成,已支付,3198.00,351.78,2846.22,银行卡,APP,2026-09-06 03:42:25,2026-09-06 03:57:25,2026-09-06 09:43:25,2026-09-08 20:43:25,0,,,
O202609005938,U10085,P10014,5,待支付,未支付,3897.00,428.67,3468.33,微信,PC,2026-09-03 04:31:21,,,,1,审核通过,不想要了,2026-09-09 04:31:21
O202609005939,U10028,P10020,10,已取消,未支付,249.00,32.37,216.63,支付宝,小程序,2026-09-10 17:55:33,,,,0,,,
O202609005940,U10066,P10011,10,已支付,已支付,1599.00,111.93,1487.07,微信,小程序,2026-09-06 21:15:24,2026-09-06 21:30:24,,,0,,,
O202609005941,U10210,P10001,4,已退款,已退款,598.00,29.90,568.10,微信,小程序,2026-09-13 23:44:24,2026-09-13 23:45:24,,,0,,,
O202609005942,U10065,P10003,7,已支付,已支付,199.00,11.94,187.06,货到付款,APP,2026-09-02 00:38:01,2026-09-02 01:03:01,,,1,驳回,尺寸不符,2026-09-07 00:38:01
O202609005943,U10406,P10007,6,已完成,已支付,918.00,91.80,826.20,支付宝,小程序,2026-09-02 02:50:27,2026-09-02 03:08:27,2026-09-02 23:17:27,2026-09-03 08:17:27,0,,,
O202609005944,U10249,P10004,8,已发货,已支付,599.00,113.81,485.19,微信,小程序,2026-09-01 13:08:28,2026-09-01 13:32:28,2026-09-02 01:10:28,,1,已退换,不想要了,2026-09-06 13:08:28
