C202609000990,U10217,P10017,4,CHATSESS819644,售后问题,8,6,73,1641,1,加购,2026-09-08 21:19:44,2026-09-08 21:47:05
C202609000991,U10458,P10002,1,CHATSESS765507,售后问题,4,4,103,836,1,加购,2026-09-14 04:42:51,2026-09-14 04:56:47
C202609000992,U10370,P10015,3,CHATSESS438033,其他,3,2,24,1017,0,,2026-09-05 07:32:51,2026-09-05 07:49:48
C202609000993,U10075,P10005,9,CHATSESS601139,售后问题,6,5,40,202,1,下单,2026-09-08 16:24:06,2026-09-08 16:27:28
C202609000994,U10046,P10003,10,CHATSESS179787,价格活动,2,1,259,1025,0,,2026-09-02 17:34:25,2026-09-02 17:51:30
C202609000995,U10217,P10010,2,CHATSESS136249,售后问题,8,6,251,1609,1,加购,2026-09-04 09:46:34,2026-09-04 10:13:23
C202609000996,U10440,P10017,4,CHATSESS871390,商品咨询,6,0,0,739,1,下单,2026-09-10 20:52:05,2026-09-10 21:04:24
C202609000997,U10085,P10009,6,CHATSESS788563,价格活动,8,1,150,556,1,加购,2026-09-04 08:23:23,2026-09-04 08:32:39
C202609000998,U10424,P10013,4,CHATSESS754613,物流查询,6,0,0,574,0,,2026-09-14 12:17:23,2026-09-14 12:26:57
C202609000999,U10279,P10017,5,CHATSESS391721,价格活动,1,1,109,1122,1,加购,2026-09-05 20:00:14,2026-09-05 20:18:56
C202609001000,U10242,P10014,5,CHATSESS357951,商品咨询,4,1,264,1247,1,下单,2026-09-07 17:58:50,2026-09-07 18:19:37
C202609001001,U10288,P10004,10,CHATSESS379409,商品咨询,1,1,249,1616,1,加购,2026-09-08 12:41:17,2026-09-08 13:08:13
C202609001002,U10078,P10004,9,CHATSESS576003,其他,6,2,240,1075,1,下单,2026-09-09 03:38:07,2026-09-09 03:56:02
C202609001003,U10121,P10016,10,CHATSESS300341,物流查询,2,2,94,1165,1,加购,2026-09-03 22:00:37,2026-09-03 22:20:02
C202609001004,U10147,P10012,10,CHATSESS322470,商品咨询,8,2,297,1553,0,,2026-09-11 22:54:41,2026-09-11 23:20:34
C202609001005,U10258,P10010,5,CHATSESS140708,物流查询,3,0,0,621,0,,2026-09-01 18:56:55,2026-09-01 19:07:16
C202609001006,U10498,P10012,10,CHATSESS445982,其他,4,0,0,1120,0,,2026-09-01 22:11:51,2026-09-01 22:30:31
C202609001007,U10269,P10004,9,CHATSESS581001,物流查询,2,1,152,249,0,,2026-09-08 18:45:19,2026-09-08 18:49:28
C202609001008,U10415,P10015,6,CHATSESS200716,商品咨询,3,0,0,1321,1,下单,2026-09-10 16:18:36,2026-09-10 16:40:37
C202609001009,U10184,P10010,2,CHATSESS811307,投诉建议,1,1,243,1062,0,,2026-09-13 10:49:15,2026-09-13 11:06:57
C202609001010,U10353,P10017,10,CHATSESS960032,物流查询,2,1,130,1610,0,,2026-09-05 21:56:00,2026-09-05 22:22:50
C202609001011,U10460,P10010,6,CHATSESS320346,商品咨询,4,1,246,1246,0,,2026-09-06 10:22:09,2026-09-06 10:42:55
C202609001012,U10347,P10011,2,CHATSESS696065,商品咨询,5,4,83,998,1,下单,2026-09-11 14:13:12,2026-09-11 14:29:50
C202609001013,U10191,P10017,7,CHATSESS886025,价格活动,4,1,215,1378,0,,2026-09-09 02:38:04,2026-09-09 03:01:02
C202609001014,U10461,P10001,3,CHATSESS411690,物流查询,2,1,46,1688,1,加购,2026-09-05 20:08:22,2026-09-05 20:36:30
C202609001015,U10078,P10007,8,CHATSESS699354,价格活动,5,3,135,1534,0,,2026-09-07 16:07:49,2026-09-07 16:33:23
C202609001016,U10078,P10005,9,CHATSESS154818,商品咨询,5,0,0,441,0,,2026-09-11 10:53:28,2026-09-11 11:00:49
C202609001017,U10121,P10011,1,CHATSESS555120,价格活动,6,3,247,624,1,加购,2026-09-03 02:26:35,2026-09-03 02:36:59
C202609001018,U10287,P10001,5,CHATSESS321676,物流查询,2,2,137,1786,0,,2026-09-11 13:33:19,2026-09-11 14:03:05
C202609001019,U10034,P10002,7,CHATSESS820461,商品咨询,8,8,121,344,0,,2026-09-12 10:35:01,2026-09-12 10:40:45
C202609001020,U10414,P10007,5,CHATSESS573933,其他,5,3,54,67,0,,2026-09-03 11:24:10,2026-09-03 11:25:17
C202609001021,U10061,P10012,3,CHATSESS920464,价格活动,4,4,244,738,0,,2026-09-04 18:36:47,2026-09-04 18:49:05
C202609001022,U10306,P10017,2,CHATSESS827398,价格活动,1,1,218,255,0,,2026-09-12 15:47:54,2026-09-12 15:52:09
C202609001023,U10289,P10018,2,CHATSESS181022,售后问题,1,1,72,1082,1,下单,2026-09-14 05:21:06,2026-09-14 05:39:08
C202609001024,U10315,P10004,1,CHATSESS436168,商品咨询,7,4,249,795,0,,2026-09-08 21:18:30,2026-09-08 21:31:45
C202609001025,U10050,P10012,10,CHATSESS134259,价格活动,1,1,42,938,0,,2026-09-11 20:57:14,2026-09-11 21:12:52
C202609001026,U10176,P10014,5,CHATSESS840834,商品咨询,2,0,0,587,0,,2026-09-13 12:53:26,2026-09-13 13:03:13
C202609001027,U10077,P10003,2,CHATSESS759820,价格活动,7,5,155,1471,0,,2026-09-01 15:18:58,2026-09-01 15:43:29
C202609001028,U10148,P10017,6,CHATSESS840973,物流查询,7,6,91,1708,1,加购,2026-09-04 16:02:23,2026-09-04 16:30:51
C202609001029,U10086,P10014,2,CHATSESS576353,价格活动,8,6,178,1151,1,下单,2026-09-10 05:05:10,2026-09-10 05:24:21
C202609001030,U10286,P10012,10,CHATSESS409234,商品咨询,2,2,202,1375,0,,2026-09-04 15:48:15,2026-09-04 16:11:10
C202609001031,U10436,P10019,6,CHATSESS288804,售后问题,6,6,111,370,0,,2026-09-11 20:48:44,2026-09-11 20:54:54
C202609001032,U10034,P10001,3,CHATSESS131406,商品咨询,1,0,0,274,0,,2026-09-03 23:56:52,2026-09-04 00:01:26
C202609001033,U10121,P10009,9,CHATSESS683496,物流查询,1,1,157,1332,0,,2026-09-06 11:17:58,2026-09-06 11:40:10
C202609001034,U10153,P10017,9,CHATSESS734203,其他,5,4,43,312,1,下单,2026-09-09 08:14:58,2026-09-09 08:20:10
C202609001035,U10451,P10003,5,CHATSESS438251,物流查询,3,2,177,1327,0,,2026-09-13 10:13:06,2026-09-13 10:35:13
C202609001036,U10067,P10001,4,CHATSESS851636,商品咨询,1,1,255,1461,0,,2026-09-06 10:40:10,2026-09-06 11:04:31
C202609001037,U10438,P10017,8,CHATSESS729723,售后问题,8,8,53,1374,1,加购,2026-09-02 21:52:46,2026-09-02 22:15:40
C202609001038,U10393,P10008,5,CHATSESS408459,商品咨询,5,2,169,1113,0,,2026-09-06 06:34:01,2026-09-06 06:52:34
C202609001039,U10214,P10015,3,CHATSESS909633,商品咨询,2,0,0,951,0,,2026-09-09 10:37:15,2026-09-09 10:53:06
C202609001040,U10312,P10015,1,CHATSESS990093,商品咨询,5,1,101,1152,1,加购,2026-09-12 08:32:33,2026-09-12 08:51:45
C202609001041,U10442,P10019,10,CHATSESS261724,价格活动,4,0,0,392,0,,2026-09-01 05:45:19,2026-09-01 05:51:51
C202609001042,U10181,P10019,9,CHATSESS667841,商品咨询,2,0,0,1623,1,下单,2026-09-03 08:03:38,2026-09-03 08:30:41
C202609001043,U10191,P10006,1,CHATSESS409361,其他,2,0,0,561,1,加购,2026-09-05 03:57:57,2026-09-05 04:07:18
C202609001044,U10015,P10001,10,CHATSESS324883,其他,1,0,0,1031,0,,2026-09-10 04:32:51,2026-09-10 04:50:02
C202609001045,U10244,P10003,8,CHATSESS789116,售后问题,3,0,0,1781,0,,2026-09-12 08:51:43,2026-09-12 09:21:24
C202609001046,U10070,P10017,1,CHATSESS860194,售后问题,1,1,73,356,0,,2026-09-07 23:01:41,2026-09-07 23:07:37
C202609001047,U10110,P10016,5,CHATSESS387393,物流查询,3,3,152,1215,0,,2026-09-12 20:58:35,2026-09-12 21:18:50
C202609001048,U10126,P10009,7,CHATSESS246873,其他,1,1,104,821,0,,2026-09-10 09:37:54,2026-09-10 09:51:35
C202609001049,U10072,P10019,8,CHATSESS917424,价格活动,6,5,43,1491,1,加购,2026-09-08 10:30:14,2026-09-08 10:55:05
C202609001050,U10247,P10020,5,CHATSESS742683,价格活动,4,4,50,691,0,,2026-09-13 09:37:34,2026-09-13 09:49:05
C202609001051,U10355,P10011,8,CHATSESS724052,物流查询,3,3,54,338,1,加购,2026-09-01 11:15:20,2026-09-01 11:20:58
C202609001052,U10462,P10012,3,CHATSESS608142,商品咨询,1,1,238,708,0,,2026-09-12 01:33:26,2026-09-12 01:45:14
C202609001053,U10341,P10008,4,CHATSESS956089,物流查询,3,1,225,610,0,,2026-09-14 14:19:52,2026-09-14 14:30:02
C202609001054,U10401,P10010,10,CHATSESS826709,售后问题,5,4,40,758,1,加购,2026-09-06 17:44:38,2026-09-06 17:57:16
C202609001055,U10312,P10015,1,CHATSESS297782,物流查询,2,2,23,1166,1,加购,2026-09-12 21:41:35,2026-09-12 22:01:01
C202609001056,U10452,P10006,10,CHATSESS285177,商品咨询,6,2,207,1473,0,,2026-09-13 17:17:45,2026-09-13 17:42:18
C202609001057,U10072,P10019,3,CHATSESS256793,价格活动,7,7,167,1221,1,加购,2026-09-03 13:08:46,2026-09-03 13:29:07
C202609001058,U10322,P10002,8,CHATSESS574069,商品咨询,1,1,183,1601,1,加购,2026-09-13 05:10:28,2026-09-13 05:37:09
C202609001059,U10201,P10018,7,CHATSESS237420,商品咨询,6,5,36,664,0,,2026-09-01 04:30:53,2026-09-01 04:41:57
C202609001060,U10287,P10001,4,CHATSESS473396,商品咨询,7,3,170,134,0,,2026-09-05 09:57:16,2026-09-05 09:59:30
C202609001061,U10209,P10008,9,CHATSESS122051,物流查询,2,1,220,175,1,加购,2026-09-12 16:05:18,2026-09-12 16:08:13
C202609001062,U10480,P10018,1,CHATSESS795740,价格活动,5,4,151,1684,0,,2026-09-03 14:43:56,2026-09-03 15:12:00
C202609001063,U10439,P10013,6,CHATSESS103611,其他,6,0,0,548,0,,2026-09-09 07:17:40,2026-09-09 07:26:48
C202609001064,U10042,P10012,9,CHATSESS768301,其他,4,4,272,82,0,,2026-09-11 15:41:28,2026-09-11 15:42:50
C202609001065,U10366,P10003,5,CHATSESS858930,其他,3,3,119,1625,1,加购,2026-09-05 16:26:54,2026-09-05 16:53:59
C202609001066,U10485,P10020,2,CHATSESS350939,价格活动,6,4,161,118,0,,2026-09-03 11:51:37,2026-09-03 11:53:35
C202609001067,U10368,P10002,4,CHATSESS129465,投诉建议,8,0,0,1174,0,,2026-09-03 19:31:35,2026-09-03 19:51:09
C202609001068,U10481,P10017,1,CHATSESS501700,售后问题,6,1,18,1124,1,下单,2026-09-11 16:22:32,2026-09-11 16:41:16
C202609001069,U10181,P10019,10,CHATSESS231996,售后问题,4,1,84,1500,1,加购,2026-09-04 18:45:08,2026-09-04 19:10:08
C202609001070,U10240,P10009,2,CHATSESS265580,物流查询,1,1,249,1664,1,下单,2026-09-05 03:28:00,2026-09-05 03:55:44
C202609001071,U10440,P10018,7,CHATSESS640950,投诉建议,5,4,80,671,1,加购,2026-09-07 05:47:05,2026-09-07 05:58:16
C202609001072,U10035,P10019,4,CHATSESS928688,商品咨询,7,2,241,658,1,加购,2026-09-03 06:32:13,2026-09-03 06:43:11
C202609001073,U10128,P10014,6,CHATSESS379307,商品咨询,7,2,5,1569,0,,2026-09-07 19:34:39,2026-09-07 20:00:48
C202609001074,U10109,P10002,8,CHATSESS259048,售后问题,2,0,0,865,1,下单,2026-09-10 16:46:59,2026-09-10 17:01:24
C202609001075,U10111,P10015,1,CHATSESS506265,其他,5,3,178,118,0,,2026-09-02 16:15:36,2026-09-02 16:17:34
C202609001076,U10252,P10011,5,CHATSESS268751,物流查询,6,1,121,778,0,,2026-09-09 14:08:48,2026-09-09 14:21:46
C202609001077,U10170,P10019,5,CHATSESS535360,其他,1,1,74,1560,0,,2026-09-13 18:43:56,2026-09-13 19:09:56
C202609001078,U10287,P10017,1,CHATSESS480729,其他,6,2,182,1056,1,下单,2026-09-13 17:30:04,2026-09-13 17:47:40
C202609001079,U10412,P10001,8,CHATSESS270176,商品咨询,8,5,218,94,0,,2026-09-06 16:34:48,2026-09-06 16:36:22
C202609001080,U10108,P10002,3,CHATSESS179207,商品咨询,3,3,99,994,1,下单,2026-09-08 10:18:37,2026-09-08 10:35:11
C202609001081,U10236,P10002,7,CHATSESS876653,商品咨询,5,1,170,1735,0,,2026-09-02 06:28:01,2026-09-02 06:56:56
C202609001082,U10100,P10016,8,CHATSESS175006,商品咨询,6,6,120,437,1,加购,2026-09-02 08:57:47,2026-09-02 09:05:04
C202609001083,U10466,P10006,8,CHATSESS334007,其他,8,6,286,772,0,,2026-09-06 07:03:22,2026-09-06 07:16:14
C202609001084,U10010,P10019,3,CHATSESS650654,其他,4,4,209,1090,0,,2026-09-03 00:20:19,2026-09-03 00:38:29
C202609001085,U10162,P10016,6,CHATSESS182181,商品咨询,7,6,59,300,1,加购,2026-09-04 15:41:12,2026-09-04 15:46:12
C202609001086,U10073,P10011,9,CHATSESS795259,商品咨询,7,3,60,1779,1,下单,2026-09-12 06:49:16,2026-09-12 07:18:55
C202609001087,U10015,P10005,6,CHATSESS426669,商品咨询,1,0,0,307,0,,2026-09-14 03:27:41,2026-09-14 03:32:48
C202609001088,U10398,P10007,7,CHATSESS214910,物流查询,7,0,0,310,1,加购,2026-09-03 09:34:57,2026-09-03 09:40:07
C202609001089,U10475,P10015,8,CHATSESS943759,其他,7,5,207,430,0,,2026-09-14 07:19:01,2026-09-14 07:26:11
C202609001090,U10101,P10002,7,CHATSESS106472,售后问题,8,0,0,366,0,,2026-09-08 23:54:52,2026-09-09 00:00:58
C202609001091,U10256,P10004,4,CHATSESS219116,物流查询,5,5,274,1428,0,,2026-09-03 21:29:38,2026-09-03 21:53:26
C202609001092,U10071,P10008,2,CHATSESS591141,价格活动,4,0,0,552,0,,2026-09-11 12:55:34,2026-09-11 13:04:46
C202609001093,U10274,P10019,4,CHATSESS195817,售后问题,5,2,77,448,0,,2026-09-03 22:10:52,2026-09-03 22:18:20
C202609001094,U10073,P10019,4,CHATSESS727979,售后问题,5,3,69,342,0,,2026-09-13 17:35:56,2026-09-13 17:41:38
C202609001095,U10457,P10008,9,CHATSESS366926,售后问题,4,2,7,1165,0,,2026-09-07 04:02:27,2026-09-07 04:21:52
C202609001096,U10124,P10007,3,CHATSESS194951,售后问题,3,2,178,251,1,下单,2026-09-04 04:22:42,2026-09-04 04:26:53
C202609001097,U10037,P10004,2,CHATSESS161112,商品咨询,3,0,0,208,0,,2026-09-06 10:15:26,2026-09-06 10:18:54
C202609001098,U10104,P10010,2,CHATSESS865288,售后问题,6,4,13,489,0,,2026-09-04 09:28:21,2026-09-04 09:36:30
C202609001099,U10049,P10010,9,CHATSESS538590,物流查询,8,4,240,826,0,,2026-09-04 22:34:00,2026-09-04 22:47:46
C202609001100,U10386,P10016,2,CHATSESS861106,商品咨询,7,5,53,1180,0,,2026-09-10 05:42:47,2026-09-10 06:02:27
C202609001101,U10035,P10003,3,CHATSESS400629,其他,4,0,0,932,0,,2026-09-13 09:34:13,2026-09-13 09:49:45
C202609001102,U10108,P10012,8,CHATSESS180826,商品咨询,1,0,0,369,0,,2026-09-01 23:05:46,2026-09-01 23:11:55
C202609001103,U10219,P10008,2,CHATSESS216351,其他,1,1,295,1482,1,加购,2026-09-04 05:24:37,2026-09-04 05:49:19
C202609001104,U10107,P10004,3,CHATSESS305740,物流查询,3,2,103,112,0,,2026-09-14 17:05:17,2026-09-14 17:07:09
C202609001105,U10164,P10012,8,CHATSESS696094,商品咨询,5,0,0,1520,0,,2026-09-06 15:27:10,2026-09-06 15:52:30
C202609001106,U10472,P10007,10,CHATSESS328708,其他,1,1,143,1211,0,,2026-09-11 02:32:45,2026-09-11 02:52:56
C202609001107,U10038,P10009,10,CHATSESS870053,商品咨询,7,0,0,1219,0,,2026-09-12 10:56:28,2026-09-12 11:16:47
C202609001108,U10230,P10008,1,CHATSESS945565,物流查询,2,0,0,698,0,,2026-09-14 21:39:26,2026-09-14 21:51:04
C202609001109,U10207,P10009,4,CHATSESS495447,价格活动,8,0,0,1633,0,,2026-09-07 04:21:36,2026-09-07 04:48:49
C202609001110,U10449,P10014,7,CHATSESS281885,商品咨询,3,1,152,474,0,,2026-09-11 17:47:49,2026-09-11 17:55:43
C202609001111,U10001,P10019,10,CHATSESS316669,商品咨询,7,0,0,1396,1,加购,2026-09-02 20:25:53,2026-09-02 20:49:09
C202609001112,U10241,P10017,4,CHATSESS944993,价格活动,2,2,74,713,0,,2026-09-03 12:28:25,2026-09-03 12:40:18
C202609001113,U10440,P10013,10,CHATSESS871579,其他,3,3,21,738,1,加购,2026-09-01 21:56:52,2026-09-01 22:09:10
C202609001114,U10068,P10015,1,CHATSESS244580,物流查询,4,3,227,1725,0,,2026-09-06 07:01:53,2026-09-06 07:30:38
C202609001115,U10018,P10010,3,CHATSESS683392,商品咨询,4,4,56,1604,0,,2026-09-03 14:33:02,2026-09-03 14:59:46
C202609001116,U10037,P10010,10,CHATSESS150029,物流查询,5,4,169,817,0,,2026-09-07 04:37:40,2026-09-07 04:51:17
C202609001117,U10365,P10019,8,CHATSESS448003,售后问题,1,1,265,495,1,加购,2026-09-09 01:48:28,2026-09-09 01:56:43
C202609001118,U10239,P10011,8,CHATSESS430741,售后问题,4,4,102,1397,0,,2026-09-07 01:34:39,2026-09-07 01:57:56
C202609001119,U10436,P10016,9,CHATSESS510532,商品咨询,4,2,108,752,0,,2026-09-09 11:43:41,2026-09-09 11:56:13
C202609001120,U10222,P10005,6,CHATSESS972890,价格活动,7,6,53,86,0,,2026-09-05 03:58:46,2026-09-05 04:00:12
C202609001121,U10108,P10012,3,CHATSESS984434,售后问题,1,1,137,676,1,下单,2026-09-14 19:54:29,2026-09-14 20:05:45
C202609001122,U10038,P10005,4,CHATSESS829496,商品咨询,2,1,157,1298,0,,2026-09-09 17:10:11,2026-09-09 17:31:49
C202609001123,U10394,P10008,4,CHATSESS333508,物流查询,2,2,172,1366,1,加购,2026-09-07 13:09:18,2026-09-07 13:32:04
C202609001124,U10017,P10017,1,CHATSESS218786,商品咨询,5,1,130,259,1,下单,2026-09-09 04:31:25,2026-09-09 04:35:44
C202609001125,U10298,P10007,6,CHATSESS880746,物流查询,6,2,231,585,0,,2026-09-10 13:23:51,2026-09-10 13:33:36
C202609001126,U10275,P10008,7,CHATSESS345347,商品咨询,3,2,83,649,0,,2026-09-09 02:52:28,2026-09-09 03:03:17
C202609001127,U10015,P10003,2,CHATSESS517739,物流查询,5,1,152,1284,0,,2026-09-04 09:07:37,2026-09-04 09:29:01
C202609001128,U10106,P10013,8,CHATSESS453041,价格活动,3,1,102,781,0,,2026-09-11 01:54:37,2026-09-11 02:07:38
C202609001129,U10461,P10015,1,CHATSESS489572,商品咨询,4,3,221,1006,0,,2026-09-04 15:40:14,2026-09-04 15:57:00
C202609001130,U10020,P10003,4,CHATSESS489631,商品咨询,4,1,255,961,1,加购,2026-09-04 09:12:38,2026-09-04 09:28:39
C202609001131,U10148,P10020,6,CHATSESS816637,其他,7,2,45,1043,1,下单,2026-09-08 01:12:03,2026-09-08 01:29:26
C202609001132,U10350,P10011,5,CHATSESS683014,商品咨询,3,3,76,1038,0,,2026-09-09 07:20:10,2026-09-09 07:37:28
C202609001133,U10285,P10008,6,CHATSESS170492,售后问题,7,3,174,704,0,,2026-09-06 10:04:19,2026-09-06 10:16:03
C202609001134,U10433,P10020,9,CHATSESS131652,商品咨询,8,2,128,685,1,加购,2026-09-14 06:19:22,2026-09-14 06:30:47
C202609001135,U10354,P10020,2,CHATSESS188829,售后问题,2,1,69,1571,0,,2026-09-04 19:35:40,2026-09-04 20:01:51
C202609001136,U10038,P10017,1,CHATSESS919810,商品咨询,5,3,36,926,0,,2026-09-02 17:48:24,2026-09-02 18:03:50
C202609001137,U10179,P10013,8,CHATSESS193393,商品咨询,8,3,119,1046,0,,2026-09-11 11:06:01,2026-09-11 11:23:27
C202609001138,U10311,P10013,9,CHATSESS781377,商品咨询,2,2,68,1671,0,,2026-09-14 05:56:51,2026-09-14 06:24:42
C202609001139,U10028,P10009,1,CHATSESS362956,商品咨询,7,4,261,1472,0,,2026-09-06 11:02:50,2026-09-06 11:27:22
C202609001140,U10292,P10008,4,CHATSESS230617,物流查询,1,1,118,1071,1,加购,2026-09-04 11:33:26,2026-09-04 11:51:17
C202609001141,U10484,P10005,2,CHATSESS790567,物流查询,1,1,142,545,0,,2026-09-10 21:48:37,2026-09-10 21:57:42
C202609001142,U10311,P10019,7,CHATSESS518568,商品咨询,4,1,141,321,0,,2026-09-12 09:06:36,2026-09-12 09:11:57
C202609001143,U10257,P10017,6,CHATSESS642866,售后问题,5,0,0,75,0,,2026-09-04 09:29:44,2026-09-04 09:30:59
C202609001144,U10056,P10009,5,CHATSESS441131,商品咨询,1,0,0,1710,0,,2026-09-09 16:03:35,2026-09-09 16:32:05
C202609001145,U10411,P10019,7,CHATSESS268082,商品咨询,5,0,0,1782,0,,2026-09-05 22:13:26,2026-09-05 22:43:08
C202609001146,U10451,P10019,8,CHATSESS721273,售后问题,5,4,185,1397,0,,2026-09-07 20:00:29,2026-09-07 20:23:46
C202609001147,U10226,P10004,5,CHATSESS429506,商品咨询,6,1,105,1640,0,,2026-09-14 06:49:41,2026-09-14 07:17:01
C202609001148,U10388,P10013,7,CHATSESS701845,价格活动,7,6,264,740,1,加购,2026-09-07 20:14:42,2026-09-07 20:27:02
C202609001149,U10387,P10020,1,CHATSESS773188,其他,3,3,9,1420,1,加购,2026-09-09 01:33:44,2026-09-09 01:57:24
C202609001150,U10186,P10009,2,CHATSESS477195,商品咨询,1,1,128,1073,0,,2026-09-10 06:24:20,2026-09-10 06:42:13
C202609001151,U10333,P10004,4,CHATSESS401268,商品咨询,3,3,14,481,0,,2026-09-07 04:30:03,2026-09-07 04:38:04
C202609001152,U10340,P10016,3,CHATSESS218076,售后问题,7,0,0,1642,1,加购,2026-09-09 02:56:03,2026-09-09 03:23:25
C202609001153,U10471,P10013,1,CHATSESS991842,商品咨询,4,3,55,1641,0,,2026-09-09 07:32:10,2026-09-09 07:59:31
C202609001154,U10172,P10003,2,CHATSESS569832,价格活动,2,2,276,100,1,下单,2026-09-07 19:08:24,2026-09-07 19:10:04
C202609001155,U10083,P10014,7,CHATSESS410095,价格活动,8,6,222,1213,0,,2026-09-05 16:05:31,2026-09-05 16:25:44
C202609001156,U10314,P10011,8,CHATSESS378222,售后问题,3,0,0,1012,1,加购,2026-09-05 01:28:40,2026-09-05 01:45:32
C202609001157,U10378,P10020,3,CHATSESS724195,价格活动,1,0,0,1042,0,,2026-09-09 11:19:36,2026-09-09 11:36:58
C202609001158,U10380,P10018,10,CHATSESS351186,投诉建议,6,1,34,572,0,,2026-09-05 16:33:17,2026-09-05 16:42:49
C202609001159,U10418,P10014,4,CHATSESS756509,投诉建议,4,0,0,258,0,,2026-09-09 15:07:27,2026-09-09 15:11:45
C202609001160,U10420,P10017,3,CHATSESS333954,商品咨询,2,1,89,1591,1,加购,2026-09-07 16:25:58,2026-09-07 16:52:29
C202609001161,U10012,P10009,6,CHATSESS333924,物流查询,3,1,28,39,0,,2026-09-03 19:43:10,2026-09-03 19:43:49
C202609001162,U10129,P10003,1,CHATSESS443497,物流查询,5,4,187,1626,1,下单,2026-09-07 16:37:03,2026-09-07 17:04:09
C202609001163,U10203,P10019,3,CHATSESS159260,其他,8,1,107,1522,1,加购,2026-09-08 03:59:52,2026-09-08 04:25:14
C202609001164,U10253,P10015,1,CHATSESS497686,商品咨询,5,1,134,1102,0,,2026-09-14 09:33:54,2026-09-14 09:52:16
C202609001165,U10485,P10011,8,CHATSESS403085,商品咨询,1,1,78,1237,1,加购,2026-09-13 11:42:35,2026-09-13 12:03:12
C202609001166,U10389,P10003,8,CHATSESS903867,商品咨询,3,2,266,1104,0,,2026-09-07 18:12:07,2026-09-07 18:30:31
C202609001167,U10315,P10005,3,CHATSESS298002,商品咨询,1,1,167,656,0,,2026-09-13 15:33:24,2026-09-13 15:44:20
C202609001168,U10101,P10004,6,CHATSESS804053,商品咨询,1,0,0,503,0,,2026-09-01 14:42:11,2026-09-01 14:50:34
C202609001169,U10422,P10016,8,CHATSESS458712,价格活动,7,0,0,569,1,加购,2026-09-14 14:14:42,2026-09-14 14:24:11
C202609001170,U10449,P10006,5,CHATSESS120803,其他,1,1,206,136,0,,2026-09-02 23:27:30,2026-09-02 23:29:46
C202609001171,U10175,P10012,6,CHATSESS790060,商品咨询,1,0,0,1656,0,,2026-09-02 05:29:28,2026-09-02 05:57:04
C202609001172,U10186,P10008,2,CHATSESS644887,投诉建议,6,4,263,617,0,,2026-09-11 13:11:59,2026-09-11 13:22:16
C202609001173,U10208,P10017,6,CHATSESS728583,物流查询,8,5,155,1646,0,,2026-09-03 04:42:16,2026-09-03 05:09:42
C202609001174,U10468,P10014,7,CHATSESS669918,其他,4,3,252,1367,0,,2026-09-07 02:02:35,2026-09-07 02:25:22
C202609001175,U10435,P10001,4,CHATSESS361698,其他,4,1,28,749,1,加购,2026-09-06 19:24:12,2026-09-06 19:36:41
C202609001176,U10013,P10020,1,CHATSESS140655,售后问题,7,7,23,367,0,,2026-09-08 09:37:35,2026-09-08 09:43:42
C202609001177,U10037,P10004,9,CHATSESS764485,商品咨询,7,7,190,1672,1,下单,2026-09-07 18:28:12,2026-09-07 18:56:04
C202609001178,U10286,P10015,7,CHATSESS974272,价格活动,7,6,162,865,1,下单,2026-09-04 20:32:55,2026-09-04 20:47:20
C202609001179,U10066,P10007,7,CHATSESS162351,商品咨询,2,2,156,164,0,,2026-09-10 16:54:19,2026-09-10 16:57:03
C202609001180,U10223,P10019,2,CHATSESS603382,价格活动,6,0,0,752,0,,2026-09-02 01:25:52,2026-09-02 01:38:24
C202609001181,U10108,P10002,8,CHATSESS406405,商品咨询,2,1,14,835,1,下单,2026-09-10 22:18:11,2026-09-10 22:32:06
C202609001182,U10475,P10003,5,CHATSESS235018,商品咨询,6,0,0,222,1,加购,2026-09-05 15:12:22,2026-09-05 15:16:04
C202609001183,U10075,P10014,9,CHATSESS358619,价格活动,5,4,201,1358,0,,2026-09-03 03:47:13,2026-09-03 04:09:51
C202609001184,U10422,P10016,8,CHATSESS468877,价格活动,5,3,128,354,0,,2026-09-13 07:30:27,2026-09-13 07:36:21
C202609001185,U10145,P10003,5,CHATSESS968363,商品咨询,7,4,68,211,1,加购,2026-09-02 04:34:04,2026-09-02 04:37:35
C202609001186,U10137,P10008,3,CHATSESS346195,商品咨询,3,2,205,192,0,,2026-09-09 14:48:56,2026-09-09 14:52:08
C202609001187,U10262,P10013,3,CHATSESS808810,物流查询,5,3,100,336,0,,2026-09-05 01:44:17,2026-09-05 01:49:53
C202609001188,U10111,P10004,7,CHATSESS617205,商品咨询,6,3,230,160,0,,2026-09-10 19:49:45,2026-09-10 19:52:25
C202609001189,U10350,P10010,7,CHATSESS843565,其他,6,1,174,521,0,,2026-09-01 09:39:38,2026-09-01 09:48:19
C202609001190,U10225,P10002,10,CHATSESS275660,商品咨询,6,2,200,1195,1,加购,2026-09-07 04:24:49,2026-09-07 04:44:44
C202609001191,U10472,P10012,1,CHATSESS743607,投诉建议,3,2,22,1197,0,,2026-09-02 14:09:05,2026-09-02 14:29:02
C202609001192,U10457,P10012,10,CHATSESS960263,商品咨询,8,6,172,1386,0,,2026-09-03 09:47:11,2026-09-03 10:10:17
C202609001193,U10384,P10009,7,CHATSESS990449,商品咨询,3,1,7,1747,0,,2026-09-13 21:10:11,2026-09-13 21:39:18
